300	1.86049	2.65654	2.09386	1.93918
301	1.87199	2.664	2.10443	1.94134
302	1.88356	2.67137	2.11504	1.94336
303	1.89516	2.67871	2.12568	1.94532
304	1.90681	2.68597	2.13637	1.94715
305	1.91852	2.69316	2.14718	1.94879
306	1.93025	2.70031	2.15812	1.95028
307	1.94204	2.70738	2.16968	1.95111
308	1.95387	2.71439	2.1688	1.96317
309	1.96573	2.72135	2.15576	1.98619
310	1.97766	2.72822	2.18236	1.9731
311	1.98961	2.73505	2.20689	1.96185
312	2.00162	2.74181	2.21824	1.96252
313	2.01367	2.74849	2.22922	1.96343
314	2.02575	2.75513	2.24003	1.96444
315	2.03789	2.76168	2.25073	1.96546
316	2.05006	2.76818	2.26139	1.96644
317	2.06227	2.77462	2.27203	1.96739
318	2.07453	2.78097	2.28263	1.96825
319	2.08683	2.78727	2.29323	1.96907
320	2.09916	2.7935	2.30381	1.96982
321	2.11155	2.79965	2.31438	1.97049
322	2.12396	2.80576	2.32494	1.97111
323	2.13643	2.81177	2.33548	1.97164
324	2.14893	2.81773	2.34602	1.97211
325	2.16146	2.82363	2.35655	1.97253
326	2.17405	2.82943	2.36706	1.97284
327	2.18666	2.83518	2.37757	1.9731
328	2.19931	2.84086	2.38806	1.97329
329	2.21201	2.84646	2.39854	1.97339
330	2.22474	2.852	2.40902	1.97344
331	2.23751	2.85746	2.41948	1.9734
332	2.25032	2.86285	2.42992	1.97329
333	2.26315	2.86818	2.44036	1.97314
334	2.27604	2.87341	2.45077	1.97287
335	2.28895	2.87859	2.46118	1.97255
336	2.30189	2.88369	2.47157	1.97216
337	2.31488	2.8887	2.48194	1.97169
338	2.32789	2.89367	2.49231	1.97117
339	2.34095	2.89853	2.50265	1.97055
340	2.35404	2.90333	2.51297	1.96987
341	2.36715	2.90808	2.52328	1.96914
342	2.38031	2.9127	2.53357	1.96829
343	2.39349	2.91728	2.54384	1.96741
344	2.4067	2.92178	2.55409	1.96645
345	2.41995	2.92619	2.56432	1.9654
346	2.43322	2.93054	2.57453	1.96431
347	2.44653	2.9348	2.58472	1.96313
348	2.45987	2.93898	2.59488	1.96188
349	2.47323	2.94311	2.60503	1.96059
350	2.48664	2.94711	2.61514	1.95919
351	2.50006	2.95106	2.62524	1.95774
352	2.51351	2.95494	2.63531	1.95623
353	2.52699	2.95871	2.64536	1.95463
354	2.54049	2.96243	2.65538	1.95298
355	2.55403	2.96605	2.66537	1.95125
356	2.56759	2.96959	2.67534	1.94945
357	2.58116	2.97307	2.68529	1.94761
358	2.59478	2.97643	2.69519	1.94567
359	2.60841	2.97973	2.70508	1.94368
360	2.62206	2.98295	2.71493	1.94163
361	2.63574	2.98607	2.72475	1.93949
362	2.64943	2.98913	2.73455	1.93731
363	2.66315	2.99209	2.74431	1.93504
364	2.6769	2.99496	2.75404	1.93272
365	2.69065	2.99778	2.76375	1.93035
366	2.70444	3.00047	2.77341	1.92788
367	2.71824	3.00309	2.78305	1.92537
368	2.73205	3.00564	2.79265	1.9228
369	2.74589	3.00808	2.80221	1.92015
370	2.75974	3.01046	2.81175	1.91745
371	2.77361	3.01274	2.82125	1.91468
372	2.7875	3.01492	2.8307	1.91185
373	2.80139	3.01705	2.84014	1.90897
374	2.81531	3.01905	2.84952	1.90601
375	2.82923	3.02098	2.85887	1.903
376	2.84317	3.02284	2.86819	1.89994
377	2.85713	3.02457	2.87746	1.89679
378	2.87109	3.02625	2.8867	1.89361
379	2.88506	3.02783	2.89589	1.89036
380	2.89905	3.02931	2.90504	1.88705
381	2.91304	3.03073	2.91417	1.8837
382	2.92704	3.03202	2.92324	1.88026
383	2.94105	3.03324	2.93227	1.87678
384	2.95506	3.03439	2.94127	1.87326
385	2.96909	3.03541	2.95021	1.86965
386	2.98311	3.03637	2.95913	1.86601
387	2.99714	3.03723	2.96799	1.86231
388	3.01118	3.03799	2.97681	1.85855
389	3.02522	3.03869	2.98559	1.85475
390	3.03926	3.03926	2.99432	1.85087
391	3.0533	3.03976	3.00301	1.84696
392	3.06734	3.04018	3.01166	1.843
393	3.08139	3.04047	3.02025	1.83896
394	3.09543	3.04071	3.0288	1.8349
395	3.10947	3.04084	3.03731	1.83077
396	3.1235	3.04087	3.04576	1.82659
397	3.13754	3.04083	3.05419	1.82238
398	3.15156	3.04067	3.06254	1.8181
