300	1.77191	2.86128	1.91117	2.01899
301	1.78361	2.86996	1.9207	2.02224
302	1.79539	2.87856	1.93031	2.02535
303	1.8072	2.88712	1.93998	2.02836
304	1.81907	2.89561	1.9498	2.03117
305	1.831	2.90403	1.96027	2.03325
306	1.84297	2.91241	1.96992	2.03616
307	1.85501	2.9207	1.96989	2.04903
308	1.8671	2.92894	1.97766	2.05376
309	1.87923	2.93714	1.99303	2.05056
310	1.89143	2.94524	2.00364	2.05225
311	1.90367	2.9533	2.01366	2.05453
312	1.91597	2.96129	2.02342	2.05701
313	1.92832	2.96921	2.0331	2.05951
314	1.94071	2.97708	2.04276	2.06202
315	1.95317	2.98487	2.05237	2.0645
316	1.96568	2.9926	2.06198	2.06694
317	1.97822	3.00028	2.07158	2.06935
318	1.99084	3.00787	2.08117	2.07169
319	2.00349	3.01541	2.09076	2.074
320	2.0162	3.02287	2.10035	2.07625
321	2.02897	3.03026	2.10993	2.07845
322	2.04177	3.03761	2.11952	2.08061
323	2.05463	3.04486	2.1291	2.08271
324	2.06754	3.05205	2.13869	2.08475
325	2.08049	3.0592	2.14827	2.08676
326	2.09351	3.06623	2.15786	2.08868
327	2.10656	3.07323	2.16744	2.09057
328	2.11966	3.08014	2.17702	2.09241
329	2.13282	3.08698	2.1866	2.09417
330	2.14601	3.09376	2.19618	2.09591
331	2.15926	3.10045	2.20576	2.09757
332	2.17256	3.10708	2.21534	2.09918
333	2.18589	3.11365	2.22492	2.10075
334	2.19929	3.12011	2.23449	2.10224
335	2.21272	3.12653	2.24406	2.1037
336	2.2262	3.13286	2.25363	2.1051
337	2.23973	3.13911	2.2632	2.10643
338	2.25329	3.14531	2.27276	2.10773
339	2.26691	3.1514	2.28232	2.10896
340	2.28057	3.15743	2.29187	2.11013
341	2.29426	3.1634	2.30143	2.11127
342	2.30801	3.16926	2.31097	2.11232
343	2.3218	3.17506	2.32051	2.11334
344	2.33562	3.18079	2.33005	2.11431
345	2.3495	3.18641	2.33958	2.11521
346	2.36341	3.19199	2.3491	2.11607
347	2.37737	3.19746	2.35862	2.11687
348	2.39136	3.20286	2.36813	2.11761
349	2.40539	3.2082	2.37764	2.11832
350	2.41947	3.21341	2.38713	2.11894
351	2.43358	3.21857	2.39662	2.11953
352	2.44773	3.22365	2.4061	2.12007
353	2.46193	3.22863	2.41557	2.12053
354	2.47615	3.23355	2.42504	2.12097
355	2.49042	3.23837	2.43449	2.12133
356	2.50472	3.2431	2.44394	2.12165
357	2.51905	3.24778	2.45337	2.12193
358	2.53343	3.25232	2.4628	2.12213
359	2.54783	3.25681	2.47221	2.12229
360	2.56227	3.26121	2.48162	2.1224
361	2.57675	3.2655	2.49101	2.12245
362	2.59125	3.26974	2.50039	2.12246
363	2.60579	3.27387	2.50976	2.12241
364	2.62036	3.2779	2.51911	2.1223
365	2.63495	3.28189	2.52846	2.12216
366	2.64959	3.28573	2.53779	2.12194
367	2.66425	3.28951	2.54711	2.12169
368	2.67894	3.29321	2.55642	2.12138
369	2.69366	3.29679	2.5657	2.12101
370	2.7084	3.30031	2.57498	2.12061
371	2.72317	3.30371	2.58424	2.12014
372	2.73797	3.30703	2.59349	2.11963
373	2.75279	3.31028	2.60273	2.11907
374	2.76764	3.3134	2.61194	2.11845
375	2.78252	3.31644	2.62114	2.11778
376	2.79741	3.31941	2.63033	2.11707
377	2.81233	3.32224	2.63949	2.1163
378	2.82726	3.32502	2.64864	2.11549
379	2.84222	3.32768	2.65778	2.11462
380	2.85721	3.33025	2.66689	2.1137
381	2.8722	3.33275	2.67599	2.11275
382	2.88722	3.33511	2.68507	2.11172
383	2.90226	3.33739	2.69413	2.11066
384	2.9173	3.3396	2.70317	2.10956
385	2.93238	3.34167	2.71219	2.10838
386	2.94746	3.34367	2.7212	2.10718
387	2.96255	3.34557	2.73018	2.10592
388	2.97767	3.34735	2.73915	2.10461
389	2.99279	3.34908	2.74809	2.10327
390	3.00792	3.35066	2.75701	2.10186
391	3.02307	3.35216	2.76592	2.10041
392	3.03822	3.35359	2.7748	2.09892
393	3.05339	3.35487	2.78365	2.09737
394	3.06856	3.35609	2.79249	2.09579
395	3.08374	3.35719	2.80131	2.09415
396	3.09892	3.35819	2.8101	2.09246
397	3.11411	3.35912	2.81887	2.09074
398	3.12931	3.3599	2.82761	2.08896
399	3.14451	3.36061	2.83634	2.08714
400	3.15971	3.36123	2.84504	2.08528
401	3.17491	3.36171	2.85371	2.08336
402	3.19011	3.36213	2.86236	2.08141
403	3.20532	3.36243	2.87099	2.07941
404	3.22052	3.36262	2.87959	2.07736
405	3.23572	3.36274	2.88817	2.07528
406	3.25091	3.36272	2.89672	2.07314
407	3.2661	3.36261	2.90524	2.07096
408	3.28129	3.36243	2.91375	2.06875
409	3.29647	3.3621	2.92221	2.06647
410	3.31164	3.3617	2.93066	2.06417
411	3.32681	3.36119	2.93908	2.06182
412	3.34196	3.36057	2.94747	2.05942
413	3.35711	3.35987	2.95584	2.057
414	3.37224	3.35904	2.96418	2.05452
415	3.38736	3.35812	2.97249	2.052
416	3.40247	3.35713	2.98078	2.04945
417	3.41756	3.35598	2.98902	2.04684
418	3.43264	3.35477	2.99725	2.0442
419	3.4477	3.35345	3.00545	2.04152
420	3.46274	3.35201	3.01361	2.03879
421	3.47777	3.3505	3.02176	2.03603
422	3.49277	3.34886	3.02986	2.03323
423	3.50776	3.34713	3.03794	2.03038
424	3.52273	3.34532	3.046	2.02751
425	3.53766	3.34336	3.05401	2.02458
426	3.55258	3.34134	3.062	2.02163
427	3.56748	3.33922	3.06997	2.01864
428	3.58234	3.33697	3.07789	2.01559
429	3.59719	3.33466	3.08579	2.01253
430	3.612	3.33221	3.09365	2.00941
431	3.62678	3.32968	3.10149	2.00627
432	3.64154	3.32708	3.1093	2.00309
433	3.65626	3.32432	3.11706	1.99986
434	3.67095	3.3215	3.1248	1.99661
435	3.68562	3.31859	3.13251	1.99332
436	3.70024	3.31555	3.14018	1.98998
437	3.71483	3.31244	3.14783	1.98663
438	3.72939	3.30922	3.15544	1.98322
439	3.7439	3.3059	3.16301	1.97979
440	3.75839	3.30251	3.17057	1.97633
441	3.77283	3.29898	3.17807	1.97282
442	3.78723	3.29538	3.18555	1.96928
443	3.8016	3.2917	3.19299	1.96572
444	3.81591	3.28789	3.2004	1.96211
445	3.83019	3.28402	3.20778	1.95848
446	3.84443	3.28004	3.21512	1.95481
447	3.85861	3.27596	3.22242	1.95111
448	3.87277	3.27182	3.22971	1.94738
449	3.88685	3.26754	3.23694	1.94361
450	3.90091	3.26319	3.24414	1.93982
451	3.91492	3.25877	3.25131	1.93599
452	3.92886	3.25422	3.25844	1.93213
453	3.94277	3.24961	3.26555	1.92825
454	3.95662	3.2449	3.27261	1.92433
455	3.97042	3.24009	3.27963	1.92038
456	3.98418	3.23523	3.28664	1.91641
457	3.99786	3.23024	3.29358	1.9124
458	4.0115	3.22518	3.30051	1.90836
459	4.0251	3.22005	3.3074	1.9043
460	4.03861	3.2148	3.31424	1.90021
461	4.05209	3.2095	3.32106	1.89609
462	4.06551	3.2041	3.32784	1.89194
463	4.07886	3.1986	3.33457	1.88777
464	4.09217	3.19306	3.34129	1.88357
465	4.10539	3.18739	3.34795	1.87934
466	4.11857	3.18167	3.35458	1.87509
467	4.1317	3.17587	3.36118	1.87081
468	4.14473	3.16997	3.36773	1.8665
469	4.15773	3.16401	3.37426	1.86217
470	4.17066	3.15796	3.38075	1.85782
471	4.18351	3.15183	3.38719	1.85344
472	4.19632	3.14565	3.39361	1.84904
473	4.20904	3.13936	3.39998	1.8446
474	4.2217	3.13301	3.40631	1.84015
475	4.23431	3.1266	3.41262	1.83568
476	4.24683	3.12009	3.41887	1.83118
477	4.25929	3.11352	3.4251	1.82666
478	4.27169	3.10689	3.43129	1.82212
479	4.284	3.10016	3.43743	1.81755
